ID,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Days_Member,Marital_Single,Marital_Together,Marital_Divorced,Marital_Married,Marital_YOLO,Marital_Widow,Marital_Alone,Marital_Absurd,MntRegProducts,MntAllProducts,TotalAcceptedCmp,Edu_Graduation,Edu_PhD,Edu_Master,Edu_2n_Cycle,Edu_Basic
10065,2n Cycle,Married,15315,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,53,3474,0,0,0,1,0,0,0,0,47,64,0,0,0,0,1,0
4741,2n Cycle,Married,65463,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,49,3294,0,0,0,1,0,0,0,0,546,562,1,0,0,0,1,0
246,Graduation,Married,66480,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,58,3173,0,0,0,1,0,0,0,0,306,312,0,1,0,0,0,0
375,Graduation,Divorced,76773,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,69,3633,0,0,1,0,0,0,0,0,1140,1156,0,1,0,0,0,0
1524,2n Cycle,Single,81698,0,0,2013-03-01,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,40,3629,1,0,0,0,0,0,0,0,1059,1104,1,0,0,0,1,0
10022,PhD,Single,54466,1,1,2014-02-09,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,50,3284,1,0,0,0,0,0,0,0,16,16,0,0,1,0,0,0
7451,Master,Single,98777,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,63,3276,1,0,0,0,0,0,0,0,1970,2008,1,0,0,1,0,0
11010,PhD,Single,16269,1,0,2013-08-30,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,39,3447,1,0,0,0,0,0,0,0,44,44,0,0,1,0,0,0
4356,Graduation,Together,71819,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,52,3449,0,1,0,0,0,0,0,0,1406,1574,2,1,0,0,0,0
3885,PhD,Married,33569,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,40,3400,0,0,0,1,0,0,0,0,39,63,1,0,1,0,0,0
1175,Master,Married,36262,0,0,2013-09-20,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,40,3426,0,0,0,1,0,0,0,0,273,426,1,0,0,1,0,0
880,Basic,Together,22634,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,57,3673,0,1,0,0,0,0,0,0,50,96,0,0,0,0,0,1
2320,2n Cycle,Married,47025,0,1,2013-09-12,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,45,3434,0,0,0,1,0,0,0,0,606,635,0,0,0,0,1,0
850,Graduation,Single,70566,0,1,2013-10-06,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,55,3410,1,0,0,0,0,0,0,0,736,757,0,1,0,0,0,0
4713,PhD,Married,31605,1,0,2012-11-22,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,44,3728,0,0,0,1,0,0,0,0,119,125,0,0,1,0,0,0
675,Master,Divorced,52034,1,1,2013-05-17,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,50,3552,0,0,1,0,0,0,0,0,259,332,0,0,0,1,0,0
5025,Graduation,Single,48526,1,0,2013-12-24,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,44,3331,1,0,0,0,0,0,0,0,126,135,0,1,0,0,0,0
2308,Graduation,Married,46734,0,1,2012-11-18,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,69,3732,0,0,0,1,0,0,0,0,301,330,0,1,0,0,0,0
5995,Graduation,Divorced,39552,1,1,2012-12-18,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,61,3702,0,0,1,0,0,0,0,0,343,384,0,1,0,0,0,0
6749,Graduation,Single,86358,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,57,3834,1,0,0,0,0,0,0,0,1627,1722,0,1,0,0,0,0
1010,Graduation,Together,46931,2,1,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,46,3210,0,1,0,0,0,0,0,0,62,78,0,1,0,0,0,0
8977,Basic,Single,16581,0,0,2013-01-12,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,38,3677,1,0,0,0,0,0,0,0,13,24,0,0,0,0,0,1
4756,2n Cycle,Divorced,63998,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,71,3335,0,0,1,0,0,0,0,0,1056,1168,0,0,0,0,1,0
3412,Master,Married,67381,0,1,2013-01-15,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,72,3674,0,0,0,1,0,0,0,0,887,957,1,0,0,1,0,0
606,Graduation,Single,25930,1,1,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,56,3406,1,0,0,0,0,0,0,0,11,15,0,1,0,0,0,0
5961,Graduation,Married,42693,1,0,2014-06-07,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,45,3166,0,0,0,1,0,0,0,0,41,57,0,1,0,0,0,0
2975,Graduation,Together,85606,0,1,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,47,3738,0,1,0,0,0,0,0,0,1872,1956,1,1,0,0,0,0
2894,Graduation,Single,72903,0,0,2013-10-29,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,38,3387,1,0,0,0,0,0,0,0,1974,2013,3,1,0,0,0,0
7613,2n Cycle,Together,49669,1,0,2014-05-24,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,49,3180,0,1,0,0,0,0,0,0,297,326,0,0,0,0,1,0
10542,PhD,Married,36778,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,55,3837,0,0,0,1,0,0,0,0,73,77,0,0,1,0,0,0
8015,PhD,Divorced,85696,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,61,3566,0,0,1,0,0,0,0,0,1301,1313,0,0,1,0,0,0
10617,Master,Divorced,10979,0,0,2014-05-22,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,34,3182,0,0,1,0,0,0,0,0,26,30,0,0,0,1,0,0
11166,Graduation,Married,49678,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,62,3656,0,0,0,1,0,0,0,0,295,315,0,1,0,0,0,0
849,Master,Together,56129,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,70,3518,0,1,0,0,0,0,0,0,612,660,0,0,0,1,0,0
523,Graduation,Married,37155,1,0,2013-01-31,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,34,3658,0,0,0,1,0,0,0,0,71,74,0,1,0,0,0,0
4066,2n Cycle,Divorced,21282,1,0,2014-05-11,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,45,3193,0,0,1,0,0,0,0,0,26,46,0,0,0,0,1,0
8414,PhD,Single,33419,0,1,2013-08-17,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,61,3460,1,0,0,0,0,0,0,0,68,86,0,0,1,0,0,0
819,Graduation,Widow,63285,0,0,2013-11-05,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,78,3380,0,0,0,0,0,1,0,0,969,1103,0,1,0,0,0,0
4961,Master,Together,21255,1,0,2014-01-21,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,49,3303,0,1,0,0,0,0,0,0,58,61,0,0,0,1,0,0
749,Graduation,Together,42162,1,0,2013-11-19,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,42,3366,0,1,0,0,0,0,0,0,118,145,1,1,0,0,0,0
5430,Graduation,Together,54450,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,67,3797,0,1,0,0,0,0,0,0,652,684,0,1,0,0,0,0
7755,PhD,Married,57744,0,1,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,69,3373,0,0,0,1,0,0,0,0,392,411,0,0,1,0,0,0
10525,Graduation,Single,26576,1,0,2012-10-13,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,37,3768,1,0,0,0,0,0,0,0,18,27,1,1,0,0,0,0
1453,PhD,Widow,57513,0,0,2013-07-06,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,80,3502,0,0,0,0,0,1,0,0,1030,1060,0,0,1,0,0,0
8310,Graduation,Together,68142,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,59,3813,0,1,0,0,0,0,0,0,1422,1459,0,1,0,0,0,0
10710,Graduation,Married,7500,0,1,2012-08-29,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,44,3813,0,0,0,1,0,0,0,0,13,18,0,1,0,0,0,0
5031,Graduation,Together,83145,0,0,2012-09-22,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,49,3789,0,1,0,0,0,0,0,0,1719,1833,1,1,0,0,0,0
2613,Master,Married,54197,0,1,2014-04-03,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,63,3231,0,0,0,1,0,0,0,0,224,237,0,0,0,1,0,0
213,PhD,Single,23091,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,60,3176,1,0,0,0,0,0,0,0,46,48,0,0,1,0,0,0
967,Graduation,Married,46049,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,47,3487,0,0,0,1,0,0,0,0,496,515,0,1,0,0,0,0
1077,Graduation,Together,56715,0,0,2012-12-05,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,49,3715,0,1,0,0,0,0,0,0,1011,1020,0,1,0,0,0,0
7959,Graduation,Married,79410,0,0,2014-05-29,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,62,3175,0,0,0,1,0,0,0,0,1357,1370,0,1,0,0,0,0
640,Graduation,Married,57304,0,1,2013-03-11,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,72,3619,0,0,0,1,0,0,0,0,920,1026,0,1,0,0,0,0
4252,Graduation,Married,44375,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,58,3242,0,0,0,1,0,0,0,0,260,301,0,1,0,0,0,0
8432,Graduation,Together,54450,1,1,2012-09-14,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,67,3797,0,1,0,0,0,0,0,0,652,684,0,1,0,0,0,0
6218,Graduation,Married,59594,0,1,2012-10-20,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,58,3761,0,0,0,1,0,0,0,0,490,499,1,1,0,0,0,0
6905,Graduation,Together,80685,0,0,2012-08-22,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,29,3820,0,1,0,0,0,0,0,0,950,1004,0,1,0,0,0,0
5922,PhD,Married,40344,0,1,2013-10-13,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,49,3403,0,0,0,1,0,0,0,0,216,218,0,0,1,0,0,0
3598,Graduation,Married,62710,0,1,2013-05-23,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,51,3546,0,0,0,1,0,0,0,0,595,606,0,1,0,0,0,0
6116,2n Cycle,Married,48985,0,1,2013-07-05,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,55,3503,0,0,0,1,0,0,0,0,67,75,0,0,0,0,1,0
6263,Graduation,Together,35322,1,2,2012-08-22,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,55,3820,0,1,0,0,0,0,0,0,93,106,0,1,0,0,0,0
10486,Graduation,Married,77142,0,0,2013-05-29,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,75,3540,0,0,0,1,0,0,0,0,893,990,0,1,0,0,0,0
2410,Graduation,Single,81657,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,54,3302,1,0,0,0,0,0,0,0,1047,1097,0,1,0,0,0,0
193,Basic,Married,14421,0,0,2014-02-17,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,27,3276,0,0,0,1,0,0,0,0,8,16,1,0,0,0,0,1
3363,2n Cycle,Married,20130,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49,3248,0,0,0,1,0,0,0,0,22,34,0,0,0,0,1,0
8278,PhD,Married,74214,0,0,2012-08-26,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,33,3816,0,0,0,1,0,0,0,0,1678,1711,0,0,1,0,0,0
10660,Master,Married,66726,1,1,2014-01-12,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,66,3312,0,0,0,1,0,0,0,0,391,438,1,0,0,1,0,0
8686,Basic,Together,23724,1,0,2013-01-08,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,3681,0,1,0,0,0,0,0,0,61,75,0,0,0,0,0,1
1604,Master,Married,47353,0,1,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,63,3372,0,0,0,1,0,0,0,0,221,225,0,0,0,1,0,0
5907,Master,Married,33444,1,1,2012-11-03,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,71,3747,0,0,0,1,0,0,0,0,16,18,0,0,0,1,0,0
10669,Graduation,Married,54386,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,42,3552,0,0,0,1,0,0,0,0,445,470,0,1,0,0,0,0
2918,Graduation,Divorced,28510,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,42,3586,0,0,1,0,0,0,0,0,72,91,0,1,0,0,0,0
5735,Master,Single,90638,0,0,2014-02-13,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,32,3280,1,0,0,0,0,0,0,0,2429,2525,1,0,0,1,0,0
359,Graduation,Together,48070,0,1,2013-01-13,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,73,3676,0,1,0,0,0,0,0,0,485,504,0,1,0,0,0,0
8387,Graduation,Married,43140,0,1,2013-01-05,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,66,3684,0,0,0,1,0,0,0,0,224,235,0,1,0,0,0,0
1829,PhD,Divorced,54959,0,1,2013-01-19,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,62,3670,0,0,1,0,0,0,0,0,1208,1232,1,0,1,0,0,0
3839,Basic,Single,15056,1,1,2013-05-03,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,65,3566,1,0,0,0,0,0,0,0,48,88,0,0,0,0,0,1
9392,Graduation,Single,26954,1,0,2014-05-08,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,52,3196,1,0,0,0,0,0,0,0,16,17,0,1,0,0,0,0
2292,Graduation,Single,22327,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,38,3475,1,0,0,0,0,0,0,0,19,24,0,1,0,0,0,0
10466,Graduation,Married,44393,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,58,3455,0,0,0,1,0,0,0,0,50,60,0,1,0,0,0,0
9855,PhD,Single,62000,0,1,2013-08-25,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,71,3452,1,0,0,0,0,0,0,0,1000,1020,1,0,1,0,0,0
4088,PhD,Together,31497,0,1,2012-12-06,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,61,3714,0,1,0,0,0,0,0,0,151,155,0,0,1,0,0,0
5231,2n Cycle,Married,45894,0,2,2014-02-27,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,49,3266,0,0,0,1,0,0,0,0,38,51,0,0,0,0,1,0
590,Master,Divorced,78579,0,0,2012-12-22,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,53,3698,0,0,1,0,0,0,0,0,1713,1812,0,0,0,1,0,0
8732,Master,Widow,67369,0,1,2012-11-17,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,54,3733,0,0,0,0,0,1,0,0,1419,1461,2,0,0,1,0,0
2315,Graduation,Divorced,58401,0,1,2014-04-20,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,63,3214,0,0,1,0,0,0,0,0,67,96,0,1,0,0,0,0
3515,Graduation,Single,62307,0,1,2014-02-17,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,71,3276,1,0,0,0,0,0,0,0,150,160,0,1,0,0,0,0
2245,Master,Married,43641,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,54,3577,0,0,0,1,0,0,0,0,116,139,0,0,0,1,0,0
6283,Master,Divorced,63841,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,55,3578,0,0,1,0,0,0,0,0,777,908,0,0,0,1,0,0
2246,2n Cycle,Married,46891,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,58,3445,0,0,0,1,0,0,0,0,122,183,0,0,0,0,1,0
6606,Master,Married,70091,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,54,3599,0,0,0,1,0,0,0,0,1150,1161,1,0,0,1,0,0
5545,PhD,Married,78075,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,51,3229,0,0,0,1,0,0,0,0,908,988,0,0,1,0,0,0
7342,2n Cycle,Widow,59184,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,62,3802,0,0,0,0,0,1,0,0,1006,1072,0,0,0,0,1,0
837,Graduation,Married,54809,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,46,3435,0,0,0,1,0,0,0,0,152,174,0,1,0,0,0,0
9500,Graduation,Married,58113,0,1,2013-01-25,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,64,3664,0,0,0,1,0,0,0,0,674,758,0,1,0,0,0,0
3602,Master,Married,51412,0,1,2013-12-31,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,65,3324,0,0,0,1,0,0,0,0,181,195,0,0,0,1,0,0
234,Graduation,Divorced,15287,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,44,3771,0,0,1,0,0,0,0,0,18,31,1,1,0,0,0,0
2995,Master,Together,66636,0,0,2013-08-17,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,66,3460,0,1,0,0,0,0,0,0,1084,1084,0,0,0,1,0,0
1118,Master,Married,50965,0,1,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,67,3638,0,0,0,1,0,0,0,0,656,685,1,0,0,1,0,0
7789,PhD,Married,84618,0,0,2013-11-22,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,58,3363,0,0,0,1,0,0,0,0,1672,1672,1,0,1,0,0,0
3068,Graduation,Married,18351,0,0,2013-10-29,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,33,3387,0,0,0,1,0,0,0,0,36,43,0,1,0,0,0,0
8955,PhD,Together,40451,0,2,2014-02-16,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,66,3277,0,1,0,0,0,0,0,0,39,49,1,0,1,0,0,0
945,Graduation,Together,36317,0,1,2013-05-22,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,58,3547,0,1,0,0,0,0,0,0,120,133,0,1,0,0,0,0
5644,Graduation,Together,42213,0,1,2013-10-12,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,66,3404,0,1,0,0,0,0,0,0,343,363,1,1,0,0,0,0
7192,Graduation,Together,65748,0,1,2013-04-15,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,68,3584,0,1,0,0,0,0,0,0,511,545,0,1,0,0,0,0
2324,Graduation,Together,77044,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,51,3389,0,1,0,0,0,0,0,0,989,1065,1,1,0,0,0,0
697,Graduation,Together,74918,0,0,2013-03-12,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,54,3618,0,1,0,0,0,0,0,0,1988,2047,1,1,0,0,0,0
3439,Graduation,Married,56721,1,1,2012-10-31,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,51,3750,0,0,0,1,0,0,0,0,221,296,0,1,0,0,0,0
1506,Graduation,Single,42160,1,1,2013-06-28,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,48,3510,1,0,0,0,0,0,0,0,120,140,0,1,0,0,0,0
232,Graduation,Single,61559,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,58,3491,1,0,0,0,0,0,0,0,496,530,0,1,0,0,0,0
8876,PhD,Together,33629,1,1,2012-08-08,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,60,3834,0,1,0,0,0,0,0,0,148,152,0,0,1,0,0,0
4500,PhD,Together,68682,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,32,3410,0,1,0,0,0,0,0,0,1553,1598,0,0,1,0,0,0
9739,Graduation,Single,34377,0,1,2013-01-19,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,60,3670,1,0,0,0,0,0,0,0,88,114,0,1,0,0,0,0
10395,Basic,Single,8940,1,0,2012-08-22,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,37,3820,1,0,0,0,0,0,0,0,59,101,0,0,0,0,0,1
1176,Graduation,Married,26228,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,50,3424,0,0,0,1,0,0,0,0,16,25,0,1,0,0,0,0
1627,2n Cycle,Divorced,77297,0,0,2013-01-26,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,66,3663,0,0,1,0,0,0,0,0,748,789,1,0,0,0,1,0
938,Graduation,Married,40211,1,1,2013-07-30,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,42,3478,0,0,0,1,0,0,0,0,62,87,1,1,0,0,0,0
2740,PhD,Widow,33438,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,65,3424,0,0,0,0,0,1,0,0,84,90,0,0,1,0,0,0
257,PhD,Married,75032,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,64,3571,0,0,0,1,0,0,0,0,1203,1215,0,0,1,0,0,0
4058,PhD,Single,61284,0,0,2013-10-12,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,68,3404,1,0,0,0,0,0,0,0,766,811,1,0,1,0,0,0
7736,Graduation,Married,22518,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,37,3759,0,0,0,1,0,0,0,0,34,61,1,1,0,0,0,0
8210,Master,Married,54730,0,1,2013-08-15,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,48,3462,0,0,0,1,0,0,0,0,349,405,0,0,0,1,0,0
833,Master,Married,38452,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,68,3235,0,0,0,1,0,0,0,0,70,72,0,0,0,1,0,0
6230,Graduation,Divorced,44421,1,1,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,52,3643,0,0,1,0,0,0,0,0,182,189,0,1,0,0,0,0
7325,PhD,Together,38197,1,0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,37,3509,0,1,0,0,0,0,0,0,37,40,0,0,1,0,0,0
1307,Graduation,Divorced,41986,0,1,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,45,3284,0,0,1,0,0,0,0,0,51,63,0,1,0,0,0,0
1502,Graduation,Together,28427,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,40,3609,0,1,0,0,0,0,0,0,46,52,0,1,0,0,0,0
6211,PhD,Together,37395,1,0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,47,3202,0,1,0,0,0,0,0,0,28,39,0,0,1,0,0,0
843,Graduation,Married,64722,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,52,3178,0,0,0,1,0,0,0,0,790,805,0,1,0,0,0,0
4174,Master,Together,55249,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,67,3217,0,1,0,0,0,0,0,0,119,130,0,0,0,1,0,0
